GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier
258,0.999999999999994,2405,730,65,2340,665,2470,795,130,130,0,1,HFE7500_K562_300_150_region15,False
259,0.999999999999994,2665,733,65,2600,668,2730,798,130,130,0,1,HFE7500_K562_300_150_region15,False
260,0.999999999999994,6448,735,65,6383,670,6513,800,130,130,0,1,HFE7500_K562_300_150_region15,False
261,0.999999999999994,2535,736,65,2470,671,2600,801,130,130,0,1,HFE7500_K562_300_150_region15,False
262,0.7925531914893588,6181,738,65,6116,673,6246,803,130,130,0,1,HFE7500_K562_300_150_region15,False
263,0.999999999999994,6316,738,65,6251,673,6381,803,130,130,0,1,HFE7500_K562_300_150_region15,False
264,0.999999999999994,6582,739,65,6517,674,6647,804,130,130,0,1,HFE7500_K562_300_150_region15,False
265,0.999999999999994,6715,742,65,6650,677,6780,807,130,130,0,1,HFE7500_K562_300_150_region15,False
266,0.999999999999994,7128,742,65,7063,677,7193,807,130,130,0,1,HFE7500_K562_300_150_region15,False
267,0.999999999999994,6849,743,65,6784,678,6914,808,130,130,0,1,HFE7500_K562_300_150_region15,False
268,0.999999999999994,2796,746,65,2731,681,2861,811,130,130,0,1,HFE7500_K562_300_150_region15,False
269,0.999999999999994,2929,746,65,2864,681,2994,811,130,130,0,1,HFE7500_K562_300_150_region15,False
270,0.999999999999994,3063,746,65,2998,681,3128,811,130,130,0,1,HFE7500_K562_300_150_region15,False
271,0.999999999999994,7258,749,65,7193,684,7323,814,130,130,0,1,HFE7500_K562_300_150_region15,False
272,0.999999999999994,7395,750,65,7330,685,7460,815,130,130,0,1,HFE7500_K562_300_150_region15,False
273,0.9228723404255272,3324,751,65,3259,686,3389,816,130,130,0,1,HFE7500_K562_300_150_region15,False
274,0.999999999999994,7526,754,65,7461,689,7591,819,130,130,0,1,HFE7500_K562_300_150_region15,False
275,0.999999999999994,3196,755,65,3131,690,3261,820,130,130,0,1,HFE7500_K562_300_150_region15,False
276,0.999999999999994,3452,755,65,3387,690,3517,820,130,130,0,1,HFE7500_K562_300_150_region15,False
277,0.999999999999994,6982,755,65,6917,690,7047,820,130,130,0,1,HFE7500_K562_300_150_region15,False
278,0.999999999999994,3585,759,65,3520,694,3650,824,130,130,0,1,HFE7500_K562_300_150_region15,False
279,0.999999999999994,1270,768,65,1205,703,1335,833,130,130,0,1,HFE7500_K562_300_150_region15,False
280,0.999999999999994,1137,771,65,1072,706,1202,836,130,130,0,1,HFE7500_K562_300_150_region15,False
281,0.9920212765957388,875,773,65,810,708,940,838,130,130,0,1,HFE7500_K562_300_150_region15,False
282,0.84042553191489,1011,774,65,946,709,1076,839,130,130,0,1,HFE7500_K562_300_150_region15,False
283,0.999999999999994,1401,784,65,1336,719,1466,849,130,130,0,1,HFE7500_K562_300_150_region15,False
284,0.999999999999994,1535,790,65,1470,725,1600,855,130,130,0,1,HFE7500_K562_300_150_region15,False
285,0.999999999999994,1668,793,65,1603,728,1733,858,130,130,0,1,HFE7500_K562_300_150_region15,False
286,0.999999999999994,1805,795,65,1740,730,1870,860,130,130,0,1,HFE7500_K562_300_150_region15,False
287,0.999999999999994,4470,821,65,4405,756,4535,886,130,130,0,1,HFE7500_K562_300_150_region15,False
288,0.999999999999994,4603,824,65,4538,759,4668,889,130,130,0,1,HFE7500_K562_300_150_region15,False
289,0.999999999999994,4738,824,65,4673,759,4803,889,130,130,0,1,HFE7500_K562_300_150_region15,False
290,0.7180851063829768,5003,824,65,4938,759,5068,889,130,130,0,1,HFE7500_K562_300_150_region15,False
291,0.999999999999994,4875,828,65,4810,763,4940,893,130,130,0,1,HFE7500_K562_300_150_region15,False
292,0.999999999999994,3784,829,65,3719,764,3849,894,130,130,0,1,HFE7500_K562_300_150_region15,False
293,0.999999999999994,5666,829,65,5601,764,5731,894,130,130,0,1,HFE7500_K562_300_150_region15,False
294,0.999999999999994,5166,830,65,5101,765,5231,895,130,130,0,1,HFE7500_K562_300_150_region15,False
295,0.999999999999994,4195,832,65,4130,767,4260,897,130,130,0,1,HFE7500_K562_300_150_region15,False
296,0.999999999999994,4337,833,65,4272,768,4402,898,130,130,0,1,HFE7500_K562_300_150_region15,False
297,0.999999999999994,5533,834,65,5468,769,5598,899,130,130,0,1,HFE7500_K562_300_150_region15,False
298,0.999999999999994,1932,836,65,1867,771,1997,901,130,130,0,1,HFE7500_K562_300_150_region15,False
299,0.999999999999994,4053,837,65,3988,772,4118,902,130,130,0,1,HFE7500_K562_300_150_region15,False
300,0.999999999999994,3920,838,65,3855,773,3985,903,130,130,0,1,HFE7500_K562_300_150_region15,False
301,0.999999999999994,2067,839,65,2002,774,2132,904,130,130,0,1,HFE7500_K562_300_150_region15,False
302,0.999999999999994,5985,839,65,5920,774,6050,904,130,130,0,1,HFE7500_K562_300_150_region15,False
303,0.999999999999994,5342,840,65,5277,775,5407,905,130,130,0,1,HFE7500_K562_300_150_region15,False
304,0.999999999999994,2201,841,65,2136,776,2266,906,130,130,0,1,HFE7500_K562_300_150_region15,False
305,0.999999999999994,2334,844,65,2269,779,2399,909,130,130,0,1,HFE7500_K562_300_150_region15,False
306,0.999999999999994,6118,845,65,6053,780,6183,910,130,130,0,1,HFE7500_K562_300_150_region15,False
307,0.960106382978718,671,847,65,606,782,736,912,130,130,0,1,HFE7500_K562_300_150_region15,False
308,0.999999999999994,2468,848,65,2403,783,2533,913,130,130,0,1,HFE7500_K562_300_150_region15,False
309,0.999999999999994,6250,850,65,6185,785,6315,915,130,130,0,1,HFE7500_K562_300_150_region15,False
310,0.999999999999994,2602,852,65,2537,787,2667,917,130,130,0,1,HFE7500_K562_300_150_region15,False
311,0.999999999999994,6382,852,65,6317,787,6447,917,130,130,0,1,HFE7500_K562_300_150_region15,False
312,0.999999999999994,6516,855,65,6451,790,6581,920,130,130,0,1,HFE7500_K562_300_150_region15,False
313,0.999999999999994,6648,856,65,6583,791,6713,921,130,130,0,1,HFE7500_K562_300_150_region15,False
314,0.7526595744680827,3380,858,66,3314,792,3446,924,132,132,0,1,HFE7500_K562_300_150_region15,False
315,0.999999999999994,6781,858,65,6716,793,6846,923,130,130,0,1,HFE7500_K562_300_150_region15,False
316,0.999999999999994,2733,860,65,2668,795,2798,925,130,130,0,1,HFE7500_K562_300_150_region15,False
317,0.999999999999994,2864,862,65,2799,797,2929,927,130,130,0,1,HFE7500_K562_300_150_region15,False
318,0.999999999999994,7187,862,65,7122,797,7252,927,130,130,0,1,HFE7500_K562_300_150_region15,False
319,0.999999999999994,6911,864,65,6846,799,6976,929,130,130,0,1,HFE7500_K562_300_150_region15,False
320,0.999999999999994,3000,866,65,2935,801,3065,931,130,130,0,1,HFE7500_K562_300_150_region15,False
321,0.999999999999994,7054,866,65,6989,801,7119,931,130,130,0,1,HFE7500_K562_300_150_region15,False
322,0.999999999999994,7321,866,65,7256,801,7386,931,130,130,0,1,HFE7500_K562_300_150_region15,False
323,0.999999999999994,7456,867,65,7391,802,7521,932,130,130,0,1,HFE7500_K562_300_150_region15,False
324,0.999999999999994,3266,868,65,3201,803,3331,933,130,130,0,1,HFE7500_K562_300_150_region15,False
325,0.999999999999994,385,869,65,320,804,450,934,130,130,0,1,HFE7500_K562_300_150_region15,False
326,0.999999999999994,3133,870,65,3068,805,3198,935,130,130,0,1,HFE7500_K562_300_150_region15,False
327,0.999999999999994,3513,872,65,3448,807,3578,937,130,130,0,1,HFE7500_K562_300_150_region15,False
328,0.999999999999994,800,876,65,735,811,865,941,130,130,0,1,HFE7500_K562_300_150_region15,False
329,0.8430851063829751,1067,876,65,1002,811,1132,941,130,130,0,1,HFE7500_K562_300_150_region15,False
330,0.8936170212765914,946,877,65,881,812,1011,942,130,130,0,1,HFE7500_K562_300_150_region15,False
331,0.9760638297872284,3647,878,65,3582,813,3712,943,130,130,0,1,HFE7500_K562_300_150_region15,False
332,0.999999999999994,544,881,65,479,816,609,946,130,130,0,1,HFE7500_K562_300_150_region15,False
333,0.999999999999994,1206,885,65,1141,820,1271,950,130,130,0,1,HFE7500_K562_300_150_region15,False
334,0.999999999999994,1338,901,65,1273,836,1403,966,130,130,0,1,HFE7500_K562_300_150_region15,False
335,0.999999999999994,1470,904,65,1405,839,1535,969,130,130,0,1,HFE7500_K562_300_150_region15,False
336,0.999999999999994,1601,906,65,1536,841,1666,971,130,130,0,1,HFE7500_K562_300_150_region15,False
337,0.999999999999994,1734,907,65,1669,842,1799,972,130,130,0,1,HFE7500_K562_300_150_region15,False
338,0.999999999999994,5248,931,65,5183,866,5313,996,130,130,0,1,HFE7500_K562_300_150_region15,False
339,0.999999999999994,5085,936,65,5020,871,5150,1001,130,130,0,1,HFE7500_K562_300_150_region15,False
340,0.999999999999994,4671,937,65,4606,872,4736,1002,130,130,0,1,HFE7500_K562_300_150_region15,False
341,0.999999999999994,4802,937,65,4737,872,4867,1002,130,130,0,1,HFE7500_K562_300_150_region15,False
342,0.999999999999994,4952,937,65,4887,872,5017,1002,130,130,0,1,HFE7500_K562_300_150_region15,False
343,0.999999999999994,4414,938,65,4349,873,4479,1003,130,130,0,1,HFE7500_K562_300_150_region15,False
344,0.999999999999994,4541,939,65,4476,874,4606,1004,130,130,0,1,HFE7500_K562_300_150_region15,False
345,0.999999999999994,4131,945,65,4066,880,4196,1010,130,130,0,1,HFE7500_K562_300_150_region15,False
346,0.999999999999994,4264,945,65,4199,880,4329,1010,130,130,0,1,HFE7500_K562_300_150_region15,False
347,0.999999999999994,1860,949,65,1795,884,1925,1014,130,130,0,1,HFE7500_K562_300_150_region15,False
348,0.999999999999994,3844,949,65,3779,884,3909,1014,130,130,0,1,HFE7500_K562_300_150_region15,False
349,0.999999999999994,1997,953,65,1932,888,2062,1018,130,130,0,1,HFE7500_K562_300_150_region15,False
350,0.999999999999994,5620,953,65,5555,888,5685,1018,130,130,0,1,HFE7500_K562_300_150_region15,False
351,0.999999999999994,2130,956,65,2065,891,2195,1021,130,130,0,1,HFE7500_K562_300_150_region15,False
352,0.999999999999994,6045,957,65,5980,892,6110,1022,130,130,0,1,HFE7500_K562_300_150_region15,False
353,0.999999999999994,3979,958,65,3914,893,4044,1023,130,130,0,1,HFE7500_K562_300_150_region15,False
354,0.999999999999994,5486,958,65,5421,893,5551,1023,130,130,0,1,HFE7500_K562_300_150_region15,False
355,0.999999999999994,2264,959,65,2199,894,2329,1024,130,130,0,1,HFE7500_K562_300_150_region15,False
356,0.999999999999994,5912,961,65,5847,896,5977,1026,130,130,0,1,HFE7500_K562_300_150_region15,False
357,0.999999999999994,2398,962,65,2333,897,2463,1027,130,130,0,1,HFE7500_K562_300_150_region15,False
358,0.999999999999994,6179,964,65,6114,899,6244,1029,130,130,0,1,HFE7500_K562_300_150_region15,False
359,0.999999999999994,2531,966,65,2466,901,2596,1031,130,130,0,1,HFE7500_K562_300_150_region15,False
360,0.999999999999994,6312,966,65,6247,901,6377,1031,130,130,0,1,HFE7500_K562_300_150_region15,False
361,0.999999999999994,5754,969,65,5689,904,5819,1034,130,130,0,1,HFE7500_K562_300_150_region15,False
362,0.999999999999994,6446,969,65,6381,904,6511,1034,130,130,0,1,HFE7500_K562_300_150_region15,False
363,0.999999999999994,2662,970,65,2597,905,2727,1035,130,130,0,1,HFE7500_K562_300_150_region15,False
364,0.999999999999994,6580,970,65,6515,905,6645,1035,130,130,0,1,HFE7500_K562_300_150_region15,False
365,0.999999999999994,6712,972,65,6647,907,6777,1037,130,130,0,1,HFE7500_K562_300_150_region15,False
366,0.999999999999994,6844,974,65,6779,909,6909,1039,130,130,0,1,HFE7500_K562_300_150_region15,False
367,0.999999999999994,2794,975,65,2729,910,2859,1040,130,130,0,1,HFE7500_K562_300_150_region15,False
368,0.999999999999994,6979,975,65,6914,910,7044,1040,130,130,0,1,HFE7500_K562_300_150_region15,False
369,0.999999999999994,3339,978,65,3274,913,3404,1043,130,130,0,1,HFE7500_K562_300_150_region15,False
370,0.999999999999994,7251,980,65,7186,915,7316,1045,130,130,0,1,HFE7500_K562_300_150_region15,False
371,0.999999999999994,2927,981,65,2862,916,2992,1046,130,130,0,1,HFE7500_K562_300_150_region15,False
372,0.999999999999994,7118,981,65,7053,916,7183,1046,130,130,0,1,HFE7500_K562_300_150_region15,False
373,0.999999999999994,3066,983,65,3001,918,3131,1048,130,130,0,1,HFE7500_K562_300_150_region15,False
374,0.999999999999994,7385,983,65,7320,918,7450,1048,130,130,0,1,HFE7500_K562_300_150_region15,False
375,0.999999999999994,3199,984,65,3134,919,3264,1049,130,130,0,1,HFE7500_K562_300_150_region15,False
376,0.999999999999994,7519,985,65,7454,920,7584,1050,130,130,0,1,HFE7500_K562_300_150_region15,False
377,0.7340425531914873,735,989,65,670,924,800,1054,130,130,0,1,HFE7500_K562_300_150_region15,False
378,0.8297872340425497,613,991,65,548,926,678,1056,130,130,0,1,HFE7500_K562_300_150_region15,False
379,0.999999999999994,862,991,65,797,926,927,1056,130,130,0,1,HFE7500_K562_300_150_region15,False
380,0.999999999999994,476,992,65,411,927,541,1057,130,130,0,1,HFE7500_K562_300_150_region15,False
381,0.999999999999994,994,996,65,929,931,1059,1061,130,130,0,1,HFE7500_K562_300_150_region15,False
382,0.999999999999994,1128,998,65,1063,933,1193,1063,130,130,0,1,HFE7500_K562_300_150_region15,False
383,0.999999999999994,3471,998,65,3406,933,3536,1063,130,130,0,1,HFE7500_K562_300_150_region15,False
384,0.9680851063829732,3605,1005,65,3540,940,3670,1070,130,130,0,1,HFE7500_K562_300_150_region15,False
385,0.999999999999994,1261,1008,65,1196,943,1326,1073,130,130,0,1,HFE7500_K562_300_150_region15,False
386,0.999999999999994,1403,1015,65,1338,950,1468,1080,130,130,0,1,HFE7500_K562_300_150_region15,False
387,0.999999999999994,1533,1018,65,1468,953,1598,1083,130,130,0,1,HFE7500_K562_300_150_region15,False
388,0.999999999999994,1665,1021,65,1600,956,1730,1086,130,130,0,1,HFE7500_K562_300_150_region15,False
389,0.999999999999994,3737,1029,65,3672,964,3802,1094,130,130,0,1,HFE7500_K562_300_150_region15,False
390,0.999999999999994,4875,1046,65,4810,981,4940,1111,130,130,0,1,HFE7500_K562_300_150_region15,False
391,0.999999999999994,4347,1049,65,4282,984,4412,1114,130,130,0,1,HFE7500_K562_300_150_region15,False
392,0.999999999999994,5153,1051,65,5088,986,5218,1116,130,130,0,1,HFE7500_K562_300_150_region15,False
393,0.999999999999994,4479,1052,65,4414,987,4544,1117,130,130,0,1,HFE7500_K562_300_150_region15,False
394,0.999999999999994,4609,1052,65,4544,987,4674,1117,130,130,0,1,HFE7500_K562_300_150_region15,False
395,0.999999999999994,4741,1052,65,4676,987,4806,1117,130,130,0,1,HFE7500_K562_300_150_region15,False
396,0.999999999999994,5019,1052,65,4954,987,5084,1117,130,130,0,1,HFE7500_K562_300_150_region15,False
397,0.999999999999994,5285,1053,65,5220,988,5350,1118,130,130,0,1,HFE7500_K562_300_150_region15,False
398,0.999999999999994,4198,1059,65,4133,994,4263,1124,130,130,0,1,HFE7500_K562_300_150_region15,False
399,0.999999999999994,4065,1061,65,4000,996,4130,1126,130,130,0,1,HFE7500_K562_300_150_region15,False
400,0.999999999999994,1792,1064,65,1727,999,1857,1129,130,130,0,1,HFE7500_K562_300_150_region15,False
401,0.999999999999994,5558,1066,65,5493,1001,5623,1131,130,130,0,1,HFE7500_K562_300_150_region15,False
402,0.999999999999994,2062,1069,65,1997,1004,2127,1134,130,130,0,1,HFE7500_K562_300_150_region15,False
403,0.999999999999994,3903,1069,65,3838,1004,3968,1134,130,130,0,1,HFE7500_K562_300_150_region15,False
404,0.999999999999994,5418,1069,65,5353,1004,5483,1134,130,130,0,1,HFE7500_K562_300_150_region15,False
405,0.999999999999994,5838,1070,65,5773,1005,5903,1135,130,130,0,1,HFE7500_K562_300_150_region15,False
406,0.999999999999994,2195,1073,65,2130,1008,2260,1138,130,130,0,1,HFE7500_K562_300_150_region15,False
407,0.999999999999994,5980,1074,65,5915,1009,6045,1139,130,130,0,1,HFE7500_K562_300_150_region15,False
408,0.999999999999994,2328,1076,65,2263,1011,2393,1141,130,130,0,1,HFE7500_K562_300_150_region15,False
409,0.999999999999994,6111,1077,65,6046,1012,6176,1142,130,130,0,1,HFE7500_K562_300_150_region15,False
410,0.999999999999994,2461,1079,65,2396,1014,2526,1144,130,130,0,1,HFE7500_K562_300_150_region15,False
411,0.999999999999994,6244,1079,65,6179,1014,6309,1144,130,130,0,1,HFE7500_K562_300_150_region15,False
412,0.8351063829787199,2718,1081,65,2653,1016,2783,1146,130,130,0,1,HFE7500_K562_300_150_region15,False
413,0.999999999999994,2594,1082,65,2529,1017,2659,1147,130,130,0,1,HFE7500_K562_300_150_region15,False
414,0.999999999999994,6376,1082,65,6311,1017,6441,1147,130,130,0,1,HFE7500_K562_300_150_region15,False
415,0.999999999999994,6510,1085,65,6445,1020,6575,1150,130,130,0,1,HFE7500_K562_300_150_region15,False
416,0.999999999999994,6643,1087,65,6578,1022,6708,1152,130,130,0,1,HFE7500_K562_300_150_region15,False
417,0.999999999999994,6777,1088,65,6712,1023,6842,1153,130,130,0,1,HFE7500_K562_300_150_region15,False
418,0.999999999999994,6910,1090,65,6845,1025,6975,1155,130,130,0,1,HFE7500_K562_300_150_region15,False
419,0.999999999999994,2854,1092,65,2789,1027,2919,1157,130,130,0,1,HFE7500_K562_300_150_region15,False
420,0.999999999999994,7044,1092,65,6979,1027,7109,1157,130,130,0,1,HFE7500_K562_300_150_region15,False
421,0.999999999999994,2995,1096,65,2930,1031,3060,1161,130,130,0,1,HFE7500_K562_300_150_region15,False
422,0.999999999999994,7182,1097,65,7117,1032,7247,1162,130,130,0,1,HFE7500_K562_300_150_region15,False
423,0.8297872340425497,550,1098,65,485,1033,615,1163,130,130,0,1,HFE7500_K562_300_150_region15,False
424,0.999999999999994,7315,1098,65,7250,1033,7380,1163,130,130,0,1,HFE7500_K562_300_150_region15,False
425,0.999999999999994,676,1100,65,611,1035,741,1165,130,130,0,1,HFE7500_K562_300_150_region15,False
426,0.999999999999994,7450,1100,65,7385,1035,7515,1165,130,130,0,1,HFE7500_K562_300_150_region15,False
427,0.8962765957446764,3123,1101,65,3058,1036,3188,1166,130,130,0,1,HFE7500_K562_300_150_region15,False
428,0.999999999999994,3386,1103,65,3321,1038,3451,1168,130,130,0,1,HFE7500_K562_300_150_region15,False
429,0.7952127659574438,808,1104,65,743,1039,873,1169,130,130,0,1,HFE7500_K562_300_150_region15,False
430,0.999999999999994,3252,1107,65,3187,1042,3317,1172,130,130,0,1,HFE7500_K562_300_150_region15,False
431,0.999999999999994,1059,1112,65,994,1047,1124,1177,130,130,0,1,HFE7500_K562_300_150_region15,False
432,0.8457446808510601,934,1115,65,869,1050,999,1180,130,130,0,1,HFE7500_K562_300_150_region15,False
433,0.999999999999994,1191,1121,65,1126,1056,1256,1186,130,130,0,1,HFE7500_K562_300_150_region15,False
434,0.999999999999994,3517,1121,65,3452,1056,3582,1186,130,130,0,1,HFE7500_K562_300_150_region15,False
435,0.999999999999994,1328,1123,65,1263,1058,1393,1188,130,130,0,1,HFE7500_K562_300_150_region15,False
436,0.999999999999994,1465,1129,65,1400,1064,1530,1194,130,130,0,1,HFE7500_K562_300_150_region15,False
437,0.999999999999994,3649,1130,65,3584,1065,3714,1195,130,130,0,1,HFE7500_K562_300_150_region15,False
438,0.999999999999994,1596,1134,65,1531,1069,1661,1199,130,130,0,1,HFE7500_K562_300_150_region15,False
439,0.999999999999994,3797,1149,65,3732,1084,3862,1214,130,130,0,1,HFE7500_K562_300_150_region15,False
440,0.999999999999994,4814,1164,65,4749,1099,4879,1229,130,130,0,1,HFE7500_K562_300_150_region15,False
441,0.999999999999994,4281,1165,65,4216,1100,4346,1230,130,130,0,1,HFE7500_K562_300_150_region15,False
442,0.999999999999994,4546,1165,65,4481,1100,4611,1230,130,130,0,1,HFE7500_K562_300_150_region15,False
443,0.999999999999994,4948,1165,65,4883,1100,5013,1230,130,130,0,1,HFE7500_K562_300_150_region15,False
444,0.999999999999994,5087,1166,65,5022,1101,5152,1231,130,130,0,1,HFE7500_K562_300_150_region15,False
445,0.999999999999994,4414,1167,65,4349,1102,4479,1232,130,130,0,1,HFE7500_K562_300_150_region15,False
446,0.999999999999994,3989,1168,65,3924,1103,4054,1233,130,130,0,1,HFE7500_K562_300_150_region15,False
447,0.999999999999994,5219,1168,65,5154,1103,5284,1233,130,130,0,1,HFE7500_K562_300_150_region15,False
448,0.999999999999994,4678,1169,65,4613,1104,4743,1234,130,130,0,1,HFE7500_K562_300_150_region15,False
